,Bid,Ask,Open Int,time to maturity (years),log_moneyness,strike,Mid
9865,0.3,0.7,1027,0.3287671232876712,-0.8869763442053797,1125,0.5
9869,0.35,0.75,719,0.3287671232876712,-0.8649974374866046,1150,0.55
9873,0.35,0.8,671,0.3287671232876712,-0.8434912322656409,1175,0.575
9877,0.4,0.85,520,0.3287671232876712,-0.8224378230678087,1200,0.625
9881,0.45,0.9,105,0.3287671232876712,-0.8018185358650729,1225,0.675
9885,0.55,0.95,228,0.3287671232876712,-0.7816158285475534,1250,0.75
9889,0.6,1.0,674,0.3287671232876712,-0.7618132012513738,1275,0.8
9893,0.65,1.1,1233,0.3287671232876712,-0.7423951153942722,1300,0.875
9897,0.7,1.15,740,0.3287671232876712,-0.7233469204235777,1325,0.9249999999999999
9901,0.8,1.2,829,0.3287671232876712,-0.7046547874114251,1350,1.0
9905,0.85,1.3,524,0.3287671232876712,-0.6863056487432285,1375,1.075
9909,0.95,1.35,278,0.3287671232876712,-0.6682871432405503,1400,1.15
9913,1.0,1.45,139,0.3287671232876712,-0.6505875661411494,1425,1.225
9917,1.1,1.55,403,0.3287671232876712,-0.6331958234292803,1450,1.3250000000000002
9921,1.2,1.65,186,0.3287671232876712,-0.61610139006998,1475,1.4249999999999998
9925,1.5,1.8,521,0.3287671232876712,-0.5992942717535988,1500,1.65
9929,1.45,1.9,231,0.3287671232876712,-0.5827649698023883,1525,1.6749999999999998
9933,1.6,2.05,1109,0.3287671232876712,-0.566504448930608,1550,1.825
9937,1.75,2.2,491,0.3287671232876712,-0.5505041075841668,1575,1.975
9941,1.9,2.35,268,0.3287671232876712,-0.5347557506160276,1600,2.125
9945,2.05,2.5,137,0.3287671232876712,-0.5192515640800625,1625,2.275
9949,2.3,2.7,1432,0.3287671232876712,-0.5039840919492738,1650,2.5
9953,2.45,2.85,345,0.3287671232876712,-0.4889462145847334,1675,2.6500000000000004
9957,2.65,3.1,368,0.3287671232876712,-0.47413112879959285,1700,2.875
9961,2.85,3.3,384,0.3287671232876712,-0.4595323293784402,1725,3.075
9965,3.1,3.6,280,0.3287671232876712,-0.44514359192634045,1750,3.35
9969,3.4,3.9,145,0.3287671232876712,-0.4309589569343841,1775,3.65
9973,3.7,4.2,468,0.3287671232876712,-0.4169727149596442,1800,3.95
9977,4.0,4.5,329,0.3287671232876712,-0.40317939282730847,1825,4.25
9981,4.3,4.8,118,0.3287671232876712,-0.38957374077152973,1850,4.55
9985,4.7,5.2,274,0.3287671232876712,-0.3761507204393891,1875,4.95
9989,5.1,5.6,1274,0.3287671232876712,-0.3629054936893685,1900,5.35
9993,5.6,6.1,370,0.3287671232876712,-0.34983341212201574,1925,5.85
9997,6.1,6.6,382,0.3287671232876712,-0.3369300072861077,1950,6.35
10001,6.6,7.1,270,0.3287671232876712,-0.32419098150867803,1975,6.85
10005,7.2,7.7,398,0.3287671232876712,-0.31161219930181794,2000,7.45
10009,7.8,8.3,428,0.3287671232876712,-0.2991896793032607,2025,8.05
10013,8.5,9.0,514,0.3287671232876712,-0.2869195867114464,2050,8.75
10017,9.2,9.7,642,0.3287671232876712,-0.2747982261791016,2075,9.45
10021,10.1,10.5,516,0.3287671232876712,-0.26282203513238594,2100,10.3
10025,11.0,11.5,601,0.3287671232876712,-0.25098757748538303,2125,11.25
10029,11.9,12.4,425,0.3287671232876712,-0.23929153772219178,2150,12.15
10033,13.0,13.5,893,0.3287671232876712,-0.22773071532111583,2175,13.25
10037,14.1,14.6,1142,0.3287671232876712,-0.21630201949749311,2200,14.35
10041,15.3,15.8,322,0.3287671232876712,-0.20500246424355964,2225,15.55
10045,16.7,17.2,735,0.3287671232876712,-0.19382916364543445,2250,16.95
10049,18.1,18.6,385,0.3287671232876712,-0.1827793274588495,2275,18.35
10053,19.6,20.2,443,0.3287671232876712,-0.17185025692665928,2300,19.9
10057,21.3,21.9,189,0.3287671232876712,-0.16103934082244356,2325,21.6
10061,23.2,23.8,588,0.3287671232876712,-0.15034405170569562,2350,23.5
10065,25.3,25.9,571,0.3287671232876712,-0.13976194237515874,2375,25.6
10069,27.4,28.1,284,0.3287671232876712,-0.12929064250786335,2400,27.75
10073,29.9,30.5,759,0.3287671232876712,-0.11892785547231668,2425,30.2
10075,30.4,31.0,97,0.3287671232876712,-0.11686812250930614,2430,30.7
10079,32.6,33.2,2023,0.3287671232876712,-0.10867135530512761,2450,32.900000000000006
10083,35.5,36.1,236,0.3287671232876712,-0.09851898384110964,2475,35.8
10087,38.7,39.4,1128,0.3287671232876712,-0.0884686479876081,2500,39.05
10091,42.2,42.9,714,0.3287671232876712,-0.07851831713444006,2525,42.55
10095,46.0,46.8,1144,0.3287671232876712,-0.06866602069142846,2550,46.4
10099,50.4,51.1,119,0.3287671232876712,-0.0589098457460638,2575,50.75
10103,55.1,55.9,552,0.3287671232876712,-0.04924793483432682,2600,55.5
10107,60.5,61.3,337,0.3287671232876712,-0.039678483818176145,2625,60.9
10111,66.3,67.2,110,0.3287671232876712,-0.030199739863632405,2650,66.75
10115,72.9,73.8,81,0.3287671232876712,-0.020809999513793403,2675,73.35
10119,80.2,81.2,86,0.3287671232876712,-0.011507606851479802,2700,80.7
10123,88.6,89.6,425,0.3287671232876712,-0.0022909517465558244,2725,89.1
10127,97.9,99.0,232,0.3287671232876712,0.006841531816716784,2750,98.45
10131,108.5,109.7,66,0.3287671232876712,0.01589136733663466,2775,109.1
10135,120.6,121.9,197,0.3287671232876712,0.02486003731939504,2800,121.25
10139,134.1,135.6,110,0.3287671232876712,0.033748984736641036,2825,134.85
10143,149.3,150.9,70,0.3287671232876712,0.0425596144187959,2850,150.10000000000002
10147,166.2,168.0,4,0.3287671232876712,0.05129329438755048,2875,167.1
10151,184.4,186.4,2,0.3287671232876712,0.05995135713066503,2900,185.4
10155,204.1,206.3,0,0.3287671232876712,0.06853510082205669,2925,205.2
10159,225.0,227.3,65,0.3287671232876712,0.0770457904899653,2950,226.15
10163,246.8,249.2,0,0.3287671232876712,0.0854846591358299,2975,248.0
10167,269.5,272.0,50,0.3287671232876712,0.09385290880634647,3000,270.75
10171,316.2,318.8,0,0.3287671232876712,0.11038221075755698,3050,317.5
10175,359.7,371.8,0,0.3287671232876712,0.12664273162933723,3100,365.75
10179,383.2,399.7,0,0.3287671232876712,0.13467490332660167,3125,391.45
10183,408.4,420.5,0,0.3287671232876712,0.14264307297577852,3150,414.45
10187,432.4,448.6,0,0.3287671232876712,0.15054825248289178,3175,440.5
10191,457.1,473.2,0,0.3287671232876712,0.15839142994391764,3200,465.15
10195,506.8,518.9,0,0.3287671232876712,0.17389561647988283,3250,512.85
10199,555.4,571.8,0,0.3287671232876712,0.1891630886106714,3300,563.5999999999999
10203,655.1,667.2,0,0.3287671232876712,0.21901605176035246,3400,661.1500000000001
10207,754.2,766.3,0,0.3287671232876712,0.24800358863360483,3500,760.25
10211,852.8,869.1,0,0.3287671232876712,0.27617446560030107,3600,860.95
10215,0.25,0.7,264,0.36712328767123287,-0.9094492000574385,1100,0.475
10217,0.45,0.9,645,0.36712328767123287,-0.8224378230678087,1200,0.675
10219,0.7,1.15,565,0.36712328767123287,-0.7423951153942722,1300,0.9249999999999999
10221,1.05,1.5,151,0.36712328767123287,-0.6682871432405503,1400,1.275
10223,1.85,1.9,320,0.36712328767123287,-0.5992942717535988,1500,1.875
10225,1.85,2.3,386,0.36712328767123287,-0.566504448930608,1550,2.075
10227,2.2,2.65,395,0.36712328767123287,-0.5347557506160276,1600,2.425
10229,2.65,3.1,811,0.36712328767123287,-0.5039840919492738,1650,2.875
10231,3.1,3.6,1188,0.36712328767123287,-0.47413112879959285,1700,3.35
10233,3.7,4.2,220,0.36712328767123287,-0.44514359192634045,1750,3.95
10235,4.4,4.9,1443,0.36712328767123287,-0.4169727149596442,1800,4.65
10237,5.1,5.6,1475,0.36712328767123287,-0.38957374077152973,1850,5.35
10239,5.6,6.1,203,0.36712328767123287,-0.3761507204393891,1875,5.85
10241,6.1,6.6,388,0.36712328767123287,-0.3629054936893685,1900,6.35
10243,6.6,7.1,266,0.36712328767123287,-0.34983341212201574,1925,6.85
10245,7.2,7.7,1400,0.36712328767123287,-0.3369300072861077,1950,7.45
10247,7.8,8.3,178,0.36712328767123287,-0.32419098150867803,1975,8.05
10249,8.5,9.0,2707,0.36712328767123287,-0.31161219930181794,2000,8.75
10251,9.2,9.7,364,0.36712328767123287,-0.2991896793032607,2025,9.45
10253,10.0,10.5,1506,0.36712328767123287,-0.2869195867114464,2050,10.25
10255,10.8,11.3,703,0.36712328767123287,-0.2747982261791016,2075,11.05
10257,11.8,12.3,4502,0.36712328767123287,-0.26282203513238594,2100,12.05
10259,12.7,13.2,518,0.36712328767123287,-0.25098757748538303,2125,12.95
10261,13.8,14.3,2073,0.36712328767123287,-0.23929153772219178,2150,14.05
10263,15.0,15.5,1341,0.36712328767123287,-0.22773071532111583,2175,15.25
10265,16.3,16.8,1484,0.36712328767123287,-0.21630201949749311,2200,16.55
10267,17.6,18.1,3723,0.36712328767123287,-0.20500246424355964,2225,17.85
10269,19.0,19.6,1668,0.36712328767123287,-0.19382916364543445,2250,19.3
10271,20.7,21.2,906,0.36712328767123287,-0.1827793274588495,2275,20.95
10273,22.4,23.0,6052,0.36712328767123287,-0.17185025692665928,2300,22.7
10275,23.8,24.4,1,0.36712328767123287,-0.1631921941835447,2320,24.1
10277,24.2,24.8,6017,0.36712328767123287,-0.16103934082244356,2325,24.5
10279,24.6,25.2,4,0.36712328767123287,-0.15889111228415403,2330,24.9
10281,25.4,26.0,1,0.36712328767123287,-0.15460845049215322,2340,25.7
10283,26.2,26.9,2461,0.36712328767123287,-0.15034405170569562,2350,26.549999999999997
10285,27.1,27.7,1,0.36712328767123287,-0.14609776082424458,2360,27.4
10287,28.0,28.6,9,0.36712328767123287,-0.1418694247147234,2370,28.3
10289,28.4,29.1,779,0.36712328767123287,-0.13976194237515874,2375,28.75
10291,28.9,29.5,3,0.36712328767123287,-0.13765889217837995,2380,29.2
10293,29.8,30.5,0,0.36712328767123287,-0.13346601391834392,2390,30.15
10295,30.8,31.5,2175,0.36712328767123287,-0.12929064250786335,2400,31.15
10297,31.8,32.5,2,0.36712328767123287,-0.1251326323591996,2410,32.15
10299,32.9,33.6,5,0.36712328767123287,-0.12099183969316826,2420,33.25
10301,33.5,34.1,410,0.36712328767123287,-0.11892785547231668,2425,33.8
10303,34.0,34.7,2,0.36712328767123287,-0.11686812250930614,2430,34.35
10305,35.1,35.8,0,0.36712328767123287,-0.11276134055665267,2440,35.45
10307,36.3,37.0,2873,0.36712328767123287,-0.10867135530512761,2450,36.65
10309,37.5,38.2,0,0.36712328767123287,-0.10459802991749173,2460,37.85
10311,38.8,39.5,1,0.36712328767123287,-0.1005412292218774,2470,39.15
10313,39.4,40.1,3151,0.36712328767123287,-0.09851898384110964,2475,39.75
10315,40.1,40.8,7,0.36712328767123287,-0.09650081968487237,2480,40.45
10317,40.7,41.4,0,0.36712328767123287,-0.09448672031317115,2485,41.05
10319,41.4,42.1,0,0.36712328767123287,-0.09247666938514698,2490,41.75
10321,42.1,42.8,0,0.36712328767123287,-0.09047065065828128,2495,42.45
10323,42.8,43.5,2709,0.36712328767123287,-0.0884686479876081,2500,43.15
10325,43.5,44.3,0,0.36712328767123287,-0.08647064532493508,2505,43.9
10327,44.2,45.0,20,0.36712328767123287,-0.08447662671807071,2510,44.6
10329,45.0,45.7,0,0.36712328767123287,-0.08248657631006073,2515,45.35
10331,45.7,46.5,2,0.36712328767123287,-0.08050047833843124,2520,46.1
10333,46.5,47.3,2931,0.36712328767123287,-0.07851831713444006,2525,46.9
10335,47.3,48.1,1,0.36712328767123287,-0.07654007712233438,2530,47.7
10337,48.1,48.9,5,0.36712328767123287,-0.07456574281861678,2535,48.5
10339,48.9,49.7,5,0.36712328767123287,-0.07259529883131796,2540,49.3
10341,49.8,50.5,0,0.36712328767123287,-0.07062872985927714,2545,50.15
10343,50.6,51.4,1815,0.36712328767123287,-0.06866602069142846,2550,51.0
10345,51.5,52.3,13,0.36712328767123287,-0.0667071562060955,2555,51.9
10347,52.4,53.2,7,0.36712328767123287,-0.06475212137029207,2560,52.8
10349,53.2,54.0,3,0.36712328767123287,-0.06280090123903036,2565,53.6
10351,54.2,55.0,0,0.36712328767123287,-0.06085348095463481,2570,54.6
10353,55.1,55.9,1674,0.36712328767123287,-0.0589098457460638,2575,55.5
10355,56.1,56.9,183,0.36712328767123287,-0.05696998092823712,2580,56.5
10357,57.0,57.8,0,0.36712328767123287,-0.05503387190137076,2585,57.4
10359,58.0,58.8,2,0.36712328767123287,-0.05310150415031686,2590,58.4
10361,59.0,59.8,3,0.36712328767123287,-0.05117286324391131,2595,59.4
10363,60.1,61.0,2406,0.36712328767123287,-0.04924793483432682,2600,60.55
10365,61.1,62.0,1,0.36712328767123287,-0.047326704656432975,2605,61.55
10367,62.2,63.0,2,0.36712328767123287,-0.0454091585271612,2610,62.6
10369,63.3,64.1,2,0.36712328767123287,-0.04349528234487705,2615,63.699999999999996
10371,64.4,65.2,47,0.36712328767123287,-0.0415850620887577,2620,64.80000000000001
10373,65.6,66.4,2719,0.36712328767123287,-0.039678483818176145,2625,66.0
10375,66.7,67.5,2,0.36712328767123287,-0.03777553367209006,2630,67.1
10377,67.9,68.7,1,0.36712328767123287,-0.035876197868437626,2635,68.30000000000001
10379,69.1,69.9,2,0.36712328767123287,-0.03398046270353839,2640,69.5
10381,70.3,71.2,1,0.36712328767123287,-0.03208831455150051,2645,70.75
10383,71.7,72.6,3040,0.36712328767123287,-0.030199739863632405,2650,72.15
10385,72.9,73.8,0,0.36712328767123287,-0.028314725167861116,2655,73.35
10387,74.2,75.1,6,0.36712328767123287,-0.026433257068155483,2660,74.65
10389,75.5,76.4,51,0.36712328767123287,-0.024555322243955353,2665,75.95
10391,76.9,77.8,15,0.36712328767123287,-0.022680907449605086,2670,77.35
10393,78.3,79.2,275,0.36712328767123287,-0.020809999513793403,2675,78.75
10395,79.7,80.6,15,0.36712328767123287,-0.01894258533899788,2680,80.15
10397,81.2,82.1,0,0.36712328767123287,-0.01707865190093521,2685,81.65
10399,82.6,83.6,1,0.36712328767123287,-0.015218186248015509,2690,83.1
10401,84.2,85.2,0,0.36712328767123287,-0.0133611755008028,2695,84.7
10403,85.8,86.7,581,0.36712328767123287,-0.011507606851479802,2700,86.25
10405,87.3,88.3,0,0.36712328767123287,-0.009657467563318376,2705,87.8
10407,89.0,90.0,3,0.36712328767123287,-0.007810744970153717,2710,89.5
10409,90.6,91.6,0,0.36712328767123287,-0.005967426475864516,2715,91.1
10411,92.3,93.3,0,0.36712328767123287,-0.004127499553857244,2720,92.8
10413,94.1,95.1,4513,0.36712328767123287,-0.0022909517465558244,2725,94.6
10415,95.8,96.8,0,0.36712328767123287,-0.00045777066489488533,2730,96.3
10417,97.6,98.7,0,0.36712328767123287,0.0013720560121813611,2735,98.15
10419,99.4,100.5,0,0.36712328767123287,0.003198540538215551,2740,99.95
10421,101.3,102.4,0,0.36712328767123287,0.005021695099730731,2745,101.85
10423,103.4,104.5,1194,0.36712328767123287,0.006841531816716784,2750,103.95
10425,105.3,106.4,0,0.36712328767123287,0.008658062743114531,2755,105.85
10427,107.3,108.5,0,0.36712328767123287,0.010471299867295437,2760,107.9
10429,109.4,110.6,0,0.36712328767123287,0.012281255112534788,2765,110.0
10431,111.6,112.8,11,0.36712328767123287,0.01408794033748388,2770,112.19999999999999
10433,113.7,114.9,272,0.36712328767123287,0.01589136733663466,2775,114.30000000000001
10435,115.9,117.1,0,0.36712328767123287,0.01769154784078239,2780,116.5
10437,118.2,119.5,0,0.36712328767123287,0.019488493517484117,2785,118.85
10439,120.6,121.8,0,0.36712328767123287,0.021282215971511115,2790,121.19999999999999
10441,123.0,124.3,0,0.36712328767123287,0.023072726745299203,2795,123.65
10443,125.4,126.7,731,0.36712328767123287,0.02486003731939504,2800,126.05000000000001
10445,127.9,129.2,10,0.36712328767123287,0.026644159112896304,2805,128.55
10447,130.5,131.9,14,0.36712328767123287,0.028425103483891143,2810,131.2
10449,133.1,134.5,10,0.36712328767123287,0.03020288172989053,2815,133.8
10451,135.8,137.2,0,0.36712328767123287,0.03197750508825891,2820,136.5
10453,138.6,140.0,93,0.36712328767123287,0.033748984736641036,2825,139.3
10455,141.3,142.8,0,0.36712328767123287,0.03551733179338311,2830,142.05
10457,144.3,145.8,0,0.36712328767123287,0.03728255731795211,2835,145.05
10459,147.1,148.6,0,0.36712328767123287,0.03904467231135147,2840,147.85
10461,150.1,151.6,0,0.36712328767123287,0.04080368771653112,2845,150.85
10463,153.1,154.7,731,0.36712328767123287,0.0425596144187959,2850,153.89999999999998
10465,156.2,157.8,0,0.36712328767123287,0.04431246324621036,2855,157.0
10467,159.4,161.0,0,0.36712328767123287,0.04606224496999791,2860,160.2
10469,162.6,164.3,0,0.36712328767123287,0.047808970304939656,2865,163.45
10471,165.9,167.6,0,0.36712328767123287,0.049552649909766586,2870,166.75
10473,169.3,171.0,138,0.36712328767123287,0.05129329438755048,2875,170.15
10475,172.6,174.4,0,0.36712328767123287,0.05303091428609136,2880,173.5
10477,176.1,178.0,1,0.36712328767123287,0.054765520098299755,2885,177.05
10479,179.6,181.5,0,0.36712328767123287,0.05649712226257753,2890,180.55
10481,183.2,185.1,0,0.36712328767123287,0.058225731163195384,2895,184.14999999999998
10483,186.8,188.8,225,0.36712328767123287,0.05995135713066503,2900,187.8
10485,190.5,192.5,0,0.36712328767123287,0.061674010442111314,2905,191.5
10487,194.2,196.2,0,0.36712328767123287,0.06339370132163799,2910,195.2
10489,198.1,200.1,0,0.36712328767123287,0.06511043994069242,2915,199.1
10491,201.9,204.0,0,0.36712328767123287,0.06682423641842718,2920,202.95
10493,205.9,207.9,13,0.36712328767123287,0.06853510082205669,2925,206.9
10495,209.8,211.9,0,0.36712328767123287,0.07024304316721268,2930,210.85000000000002
10497,213.8,215.9,0,0.36712328767123287,0.0719480734182966,2935,214.85000000000002
10499,217.8,220.0,0,0.36712328767123287,0.07365020148882694,2940,218.9
10501,222.0,224.1,0,0.36712328767123287,0.07534943724178679,2945,223.05
10503,226.2,228.4,236,0.36712328767123287,0.0770457904899653,2950,227.3
10505,230.4,232.6,0,0.36712328767123287,0.07873927099629824,2955,231.5
10507,234.5,236.7,0,0.36712328767123287,0.08042988847420579,2960,235.6
10509,238.7,240.9,0,0.36712328767123287,0.08211765258792564,2965,239.8
10511,243.1,245.4,0,0.36712328767123287,0.08380257295284499,2970,244.25
10513,247.3,249.6,35,0.36712328767123287,0.0854846591358299,2975,248.45
10515,251.7,254.0,0,0.36712328767123287,0.08716392065554977,2980,252.85
10517,256.1,258.4,0,0.36712328767123287,0.08884036698280218,2985,257.25
10519,260.4,262.8,0,0.36712328767123287,0.0905140075408319,2990,261.6
10521,269.4,271.8,61,0.36712328767123287,0.09385290880634647,3000,270.6
10523,278.4,280.9,0,0.36712328767123287,0.09718069889902109,3010,279.65
10525,287.5,289.8,0,0.36712328767123287,0.10049745152501495,3020,288.65
10527,292.1,294.4,0,0.36712328767123287,0.10215171162104154,3025,293.25
10529,296.7,299.2,0,0.36712328767123287,0.1038032396595146,3030,297.95
10531,306.0,308.5,0,0.36712328767123287,0.10709813555636712,3040,307.25
10533,315.3,317.8,3,0.36712328767123287,0.11038221075755698,3050,316.55
10535,339.0,341.5,1,0.36712328767123287,0.1185455213967179,3075,340.25
10537,362.7,365.3,2,0.36712328767123287,0.12664273162933723,3100,364.0
10539,407.3,419.2,37,0.36712328767123287,0.14264307297577852,3150,413.25
10541,456.3,468.3,10,0.36712328767123287,0.15839142994391764,3200,462.3
10543,505.3,517.2,0,0.36712328767123287,0.17389561647988283,3250,511.25
10545,554.6,566.7,100,0.36712328767123287,0.1891630886106714,3300,560.6500000000001
10547,653.6,665.5,0,0.36712328767123287,0.21901605176035246,3400,659.55
10549,0.9,1.4,4,0.4547945205479452,-0.7423951153942722,1300,1.15
10551,1.4,1.9,24,0.4547945205479452,-0.6682871432405503,1400,1.65
10553,2.1,2.55,6,0.4547945205479452,-0.5992942717535988,1500,2.325
10555,3.0,3.5,48,0.4547945205479452,-0.5347557506160276,1600,3.25
10557,4.3,4.8,76,0.4547945205479452,-0.47413112879959285,1700,4.55
10559,5.0,5.6,4,0.4547945205479452,-0.44514359192634045,1750,5.3
10561,6.0,6.5,133,0.4547945205479452,-0.4169727149596442,1800,6.25
10563,7.0,7.6,136,0.4547945205479452,-0.38957374077152973,1850,7.3
10565,8.3,8.8,51,0.4547945205479452,-0.3629054936893685,1900,8.55
10567,9.7,10.3,1865,0.4547945205479452,-0.3369300072861077,1950,10.0
10569,11.3,11.9,538,0.4547945205479452,-0.31161219930181794,2000,11.600000000000001
10571,13.2,13.8,411,0.4547945205479452,-0.2869195867114464,2050,13.5
10573,15.3,15.9,54,0.4547945205479452,-0.26282203513238594,2100,15.600000000000001
10575,16.5,17.1,19,0.4547945205479452,-0.25098757748538303,2125,16.8
10577,17.8,18.5,817,0.4547945205479452,-0.23929153772219178,2150,18.15
10579,19.2,19.8,136,0.4547945205479452,-0.22773071532111583,2175,19.5
10581,20.6,21.3,206,0.4547945205479452,-0.21630201949749311,2200,20.950000000000003
10583,22.2,22.9,153,0.4547945205479452,-0.20500246424355964,2225,22.549999999999997
10585,24.0,24.7,3793,0.4547945205479452,-0.19382916364543445,2250,24.35
10587,25.8,26.6,444,0.4547945205479452,-0.1827793274588495,2275,26.200000000000003
10589,27.8,28.6,763,0.4547945205479452,-0.17185025692665928,2300,28.200000000000003
10591,30.0,30.8,521,0.4547945205479452,-0.16103934082244356,2325,30.4
10593,32.3,33.1,50,0.4547945205479452,-0.15034405170569562,2350,32.7
10595,34.9,35.7,586,0.4547945205479452,-0.13976194237515874,2375,35.3
10597,37.6,38.4,556,0.4547945205479452,-0.12929064250786335,2400,38.0
